"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"storedownloadd","1","0","420248453120","5914624","0","0","/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storedownloadd","",,,"0.0272613",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6188","0",,"False","4/10/2024 10:15:48 AM",,"1238",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420248453120","-658341888","False",,,,"5914624","5914624",,"System.Diagnostics.ProcessModule (storedownloadd)","0","","True","storedownloadd","00:00:00.0204623","00:00:00.0272613","00:00:00.0067990",,
"storeuid","1","0","420426301440","9764864","0","0","/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storeuid.app/Contents/MacOS/storeuid","",,,"0.4350175",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2868","0",,"False","4/13/2024 9:13:47 PM",,"19231",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420426301440","-480493568","False",,,,"9764864","9764864",,"System.Diagnostics.ProcessModule (storeuid)","0","","True","storeuid","00:00:00.2801529","00:00:00.4350175","00:00:00.1548646",,
"suggestd","1","0","420671832064","87146496","0","0","/System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd","",,,"1.606005",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2508","0",,"False","5/16/2024 10:57:11 AM",,"91512",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420671832064","-234962944","False",,,,"87146496","87146496",,"System.Diagnostics.ProcessModule (suggestd)","0","","True","suggestd","00:00:00.2161355","00:00:01.6060050","00:00:01.3898694",,
"swcd","1","0","420248207360","9601024","0","0","/usr/libexec/swcd","",,,"0.0490133",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5972","0",,"False","5/16/2024 10:12:59 AM",,"90886",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420248207360","-658587648","False",,,,"9601024","9601024",,"System.Diagnostics.ProcessModule (swcd)","0","","True","swcd","00:00:00.0224544","00:00:00.0490133","00:00:00.0265588",,
"syncdefaultsd","1","0","420253876224","11567104","0","0","/System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd","",,,"0.0082337",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4664","0",,"False","5/16/2024 10:42:22 AM",,"91304",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420253876224","-652918784","False",,,,"11567104","11567104",,"System.Diagnostics.ProcessModule (syncdefaultsd)","0","","True","syncdefaultsd","00:00:00.0036851","00:00:00.0082337","00:00:00.0045486",,
"SystemUIServer","1","0","421275189248","12566528","0","0","/System/Library/CoreServices/SystemUIServer.app/Contents/MacOS/SystemUIServer","",,,"0.6695791",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4684","0",,"False","4/10/2024 10:16:35 AM",,"1531",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421275189248","368394240","False",,,,"12566528","12566528",,"System.Diagnostics.ProcessModule (SystemUIServer)","0","","True","SystemUIServer","00:00:00.3776934","00:00:00.6695791","00:00:00.2918856",,
"talagent","1","0","420287971328","13811712","0","0","/System/Library/CoreServices/talagent","",,,"0.012119",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4704","0",,"False","5/15/2024 3:31:37 AM",,"75446",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420287971328","-618823680","False",,,,"13811712","13811712",,"System.Diagnostics.ProcessModule (talagent)","0","","True","talagent","00:00:00.0076752","00:00:00.0121190","00:00:00.0044437",,
"tccd","1","0","420259151872","15745024","0","0","/System/Library/PrivateFrameworks/TCC.framework/Support/tccd","",,,"2.0541005",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7468","0",,"False","5/11/2024 9:20:57 AM",,"53979",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420259151872","-647643136","False",,,,"15745024","15745024",,"System.Diagnostics.ProcessModule (tccd)","0","","True","tccd","00:00:00.7894363","00:00:02.0541005","00:00:01.2646642",,
"Terminal","1","0","422526877696","67354624","0","0","/System/Applications/Utilities/Terminal.app/Contents/MacOS/Terminal","",,,"7.117132",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7724","0",,"False","4/10/2024 10:16:35 AM",,"1522",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","422526877696","1620082688","False",,,,"67354624","67354624",,"System.Diagnostics.ProcessModule (Terminal)","0","","True","Terminal","00:00:02.1587422","00:00:07.1171320","00:00:04.9583897",,
"TextEdit","1","0","421390614528","38125568","0","0","/System/Applications/TextEdit.app/Contents/MacOS/TextEdit","",,,"0.0950783",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2244","0",,"False","5/15/2024 3:57:05 PM",,"79585",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421390614528","483819520","False",,,,"38125568","38125568",,"System.Diagnostics.ProcessModule (TextEdit)","0","","True","TextEdit","00:00:00.0330343","00:00:00.0950783","00:00:00.0620439",,
"TextInputMenuAg","1","0","421275500544","14483456","0","0","/System/Library/CoreServices/TextInputMenuAgent.app/Contents/MacOS/TextInputMenuAgent","",,,"0.7284914",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2860","0",,"False","4/10/2024 10:17:34 AM",,"2262",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421275500544","368705536","False",,,,"14483456","14483456",,"System.Diagnostics.ProcessModule (TextInputMenuAgent)","0","","True","TextInputMenuAg","00:00:00.4005752","00:00:00.7284914","00:00:00.3279162",,
"tipsd","1","0","420248600576","18661376","0","0","/usr/libexec/tipsd","",,,"0.047054",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6104","0",,"False","5/15/2024 7:07:01 PM",,"84275",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420248600576","-658194432","False",,,,"18661376","18661376",,"System.Diagnostics.ProcessModule (tipsd)","0","","True","tipsd","00:00:00.0211570","00:00:00.0470540","00:00:00.0258970",,
"transparencyd","1","0","420263559168","21135360","0","0","/usr/libexec/transparencyd","",,,"0.0279694",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6044","0",,"False","5/16/2024 10:59:50 AM",,"91531",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420263559168","-643235840","False",,,,"21135360","21135360",,"System.Diagnostics.ProcessModule (transparencyd)","0","","True","transparencyd","00:00:00.0086879","00:00:00.0279694","00:00:00.0192815",,
"triald","1","0","420250124288","14172160","0","0","/usr/libexec/triald","",,,"0.1231708",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3944","0",,"False","5/16/2024 9:07:49 AM",,"90253",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420250124288","-656670720","False",,,,"14172160","14172160",,"System.Diagnostics.ProcessModule (triald)","0","","True","triald","00:00:00.0403600","00:00:00.1231708","00:00:00.0828108",,
"trustd","1","0","420270063616","14958592","0","0","/usr/libexec/trustd","",,,"17.3550774",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7528","0",,"False","5/2/2024 11:26:58 AM",,"14665",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420270063616","-636731392","False",,,,"14958592","14958592",,"System.Diagnostics.ProcessModule (trustd)","0","","True","trustd","00:00:02.2339909","00:00:17.3550774","00:00:15.1210865",,
"TrustedPeersHel","1","0","420775116800","14958592","0","0","/System/Library/Frameworks/Security.framework/Versions/A/XPCServices/TrustedPeersHelper.xpc/Contents/MacOS/TrustedPeersHelper","",,,"0.0186896",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4880","0",,"False","5/16/2024 10:59:50 AM",,"91533",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420775116800","-131678208","False",,,,"14958592","14958592",,"System.Diagnostics.ProcessModule (TrustedPeersHelper)","0","","True","TrustedPeersHel","00:00:00.0025395","00:00:00.0186896","00:00:00.0161500",,
"UIKitSystem","1","0","421266128896","18300928","0","0","/System/Library/CoreServices/UIKitSystem.app/Contents/MacOS/UIKitSystem","",,,"2.9925684",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2828","0",,"False","4/10/2024 10:15:56 AM",,"1296",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421266128896","359333888","False",,,,"18300928","18300928",,"System.Diagnostics.ProcessModule (UIKitSystem)","0","","True","UIKitSystem","00:00:01.1757457","00:00:02.9925684","00:00:01.8168227",,
"universalaccess","1","0","421277483008","9682944","0","0","/usr/sbin/universalaccessd","",,,"1.0761715",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4916","0",,"False","4/10/2024 10:15:28 AM",,"999",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421277483008","370688000","False",,,,"9682944","9682944",,"System.Diagnostics.ProcessModule (universalaccessd)","0","","True","universalaccess","00:00:00.6751865","00:00:01.0761715","00:00:00.4009850",,
"universalAccess","1","0","421384355840","8765440","0","0","/System/Library/PrivateFrameworks/UniversalAccess.framework/Versions/A/Resources/universalAccessAuthWarn.app/Contents/MacOS/universalAccessAuthWarn","",,,"0.2681842",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5640","0",,"False","4/10/2024 10:21:23 AM",,"3362",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421384355840","477560832","False",,,,"8765440","8765440",,"System.Diagnostics.ProcessModule (universalAccessAuthWarn)","0","","True","universalAccess","00:00:00.1845760","00:00:00.2681842","00:00:00.0836081",,
"UniversalContro","1","0","420255744000","18792448","0","0","/System/Library/CoreServices/UniversalControl.app/Contents/MacOS/UniversalControl","",,,"0.9289594",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5892","0",,"False","5/15/2024 3:45:11 PM",,"79412",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420255744000","-651051008","False",,,,"18792448","18792448",,"System.Diagnostics.ProcessModule (UniversalControl)","0","","True","UniversalContro","00:00:00.5058632","00:00:00.9289594","00:00:00.4230961",,
"UsageTrackingAg","1","0","420387291136","15220736","0","0","/System/Library/PrivateFrameworks/UsageTracking.framework/Versions/A/UsageTrackingAgent","",,,"0.0270136",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3712","0",,"False","5/16/2024 10:49:33 AM",,"91394",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420387291136","-519503872","False",,,,"15220736","15220736",,"System.Diagnostics.ProcessModule (UsageTrackingAgent)","0","","True","UsageTrackingAg","00:00:00.0108948","00:00:00.0270136","00:00:00.0161187",,
"USBAgent","1","0","420139270144","4603904","0","0","/usr/libexec/USBAgent","",,,"0.0017534",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4984","0",,"False","4/22/2024 8:37:17 AM",,"11560",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420139270144","-767524864","False",,,,"4603904","4603904",,"System.Diagnostics.ProcessModule (USBAgent)","0","","True","USBAgent","00:00:00.0006458","00:00:00.0017534","00:00:00.0011075",,
"useractivityd","1","0","420248715264","9404416","0","0","/System/Library/PrivateFrameworks/UserActivity.framework/Agents/useractivityd","",,,"2.942589",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5000","0",,"False","4/10/2024 10:15:57 AM",,"1301",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420248715264","-658079744","False",,,,"9404416","9404416",,"System.Diagnostics.ProcessModule (useractivityd)","0","","True","useractivityd","00:00:00.9193815","00:00:02.9425890","00:00:02.0232074",,
"UserEventAgent","1","0","420253810688","14385152","0","0","/usr/libexec/UserEventAgent","",,,"69.4222336",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7644","0",,"False","4/10/2024 10:15:28 AM",,"992",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420253810688","-652984320","False",,,,"14385152","14385152",,"System.Diagnostics.ProcessModule (UserEventAgent)","0","","True","UserEventAgent","00:00:45.7877745","00:01:09.4222336","00:00:23.6344590",,
"usernoted","1","0","420396793856","25116672","0","0","/usr/sbin/usernoted","",,,"4.393878",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3964","0",,"False","4/10/2024 10:15:28 AM",,"1012",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420396793856","-510001152","False",,,,"25116672","25116672",,"System.Diagnostics.ProcessModule (usernoted)","0","","True","usernoted","00:00:01.5775148","00:00:04.3938780","00:00:02.8163632",,
"usernotificatio","1","0","421908496384","9175040","0","0","/System/Library/PrivateFrameworks/UserNotificationsCore.framework/Support/usernotificationsd","",,,"1.2247772",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3776","0",,"False","4/10/2024 10:15:29 AM",,"1059",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421908496384","1001701376","False",,,,"9175040","9175040",,"System.Diagnostics.ProcessModule (usernotificationsd)","0","","True","usernotificatio","00:00:00.3492141","00:00:01.2247772","00:00:00.8755630",,
"UserNotificatio","1","0","420320657408","10829824","0","0","/System/Library/CoreServices/UserNotificationCenter.app/Contents/MacOS/UserNotificationCenter","",,,"0.4949255",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7624","0",,"False","4/13/2024 3:03:00 PM",,"14213",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420320657408","-586137600","False",,,,"10829824","10829824",,"System.Diagnostics.ProcessModule (UserNotificationCenter)","0","","True","UserNotificatio","00:00:00.3426218","00:00:00.4949255","00:00:00.1523037",,
"UserPictureSync","1","0","420255268864","16334848","0","0","/System/Library/CoreServices/UserPictureSyncAgent","",,,"0.0135075",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6120","0",,"False","5/16/2024 11:07:38 AM",,"91678",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420255268864","-651526144","False",,,,"16334848","16334848",,"System.Diagnostics.ProcessModule (UserPictureSyncAgent)","0","","True","UserPictureSync","00:00:00.0024840","00:00:00.0135075","00:00:00.0110234",,
"ViewBridgeAuxil","1","0","421459460096","10764288","0","0","/System/Library/PrivateFrameworks/ViewBridge.framework/Versions/A/XPCServices/ViewBridgeAuxiliary.xpc/Contents/MacOS/ViewBridgeAuxiliary","",,,"2.6041141",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5104","0",,"False","4/10/2024 10:15:58 AM",,"1320",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421459460096","552665088","False",,,,"10764288","10764288",,"System.Diagnostics.ProcessModule (ViewBridgeAuxiliary)","0","","True","ViewBridgeAuxil","00:00:01.1970445","00:00:02.6041141","00:00:01.4070695",,
